-115.765;-66.719;-17.619;40.662;112.193;-30.081;-132.399;58.017; -0.5499;158.786;9;9
-19.421;-24.114;-47.933;16.607;-16.256;64.916;-0.5819;-0.6210;28.148;16.222;5;5
-39.953;-43.300;21.344;108.479;-133.937;27.311;-135.548;221.798;-68.528;50.785;7;7
-53.176;-103.425;25.845;32.027;-83.039;36.255;-46.382;-16.532;153.366;47.462;8;8
-10.439;-53.768;-37.261;16.381;-0.9590;44.553;-19.083;-0.5191;32.158;45.323;9;9
-21.906;-59.884;64.511;115.825;-76.442;-13.337;-124.546;10.612;54.566;56.522;3;3
-134.314;-56.415;50.184;76.179;-42.505;-54.123;-137.681;191.600;56.905;43.039;7;7
-37.814; 0.1112;-27.384; 0.7956;74.592; 0.3012;-31.504;-15.869;-0.7015;37.417;4;4
41.433;-40.401;-38.220;-31.580; 0.2534;15.722;96.439;-52.237;19.646;-0.6030;6;6
-59.646;19.265;-42.610;  0.6019;153.752;-44.191;-57.282; -0.9830;-49.765;87.159;4;4
-104.437;-81.516; -0.3277;244.592;-111.864;35.762;-126.075;19.881;71.245;80.088;3;3
114.279;-101.915;38.276;-25.266;-84.914;28.214;  0.5738;-29.895;30.081;22.119;0;0
27.907;-65.559;68.500;50.037;-128.038;-24.179;-73.376;174.695;-49.947;30.590;7;7
248.661;-216.944;75.347;-74.732;-166.754;-17.681;21.410;26.867;29.571;66.205;0;0
62.701;-27.756;167.763;46.358;-93.698;-71.860;-108.389;36.827;-27.483;19.493;2;2
-76.809; -0.7805;41.548;32.642;-15.071;-73.730;-159.698;83.059;69.282;100.068;9;9
-48.464;107.894;-61.373; -0.4837;38.242;16.919;-34.003; -0.0504; -0.2700;-23.169;1;1
-100.328;12.127;30.086;46.527;  0.1224;-52.549;-111.677;148.569; -0.7373;33.000;7;7
-64.389;-36.968;-12.015;118.713;-17.247;32.150;-29.538;-28.054;25.839;23.017;3;3
26.086;21.103;106.719;-11.788;-30.137;-74.221;-58.472;47.858; -0.7890;-18.564;2;2
-30.928;-0.3490;-0.5262; 0.1300;35.613;-67.109;-64.346;12.340;43.387;78.881;9;9
-58.089;-10.193;133.447;46.068;-111.668;-97.991;-204.119;256.531; -0.4478;37.628;7;7
-55.376;-26.401;-48.877;  0.3200;42.528;11.900;-142.347;138.699;-21.608;102.996;7;7
  0.5407;-38.811;-15.580;-49.452;-18.793;48.544;127.136;-35.614;11.382;-36.555;6;6
-38.430;59.020;250.346;  0.2046;-52.416;-124.817;-114.343;83.205;-36.526;-31.894;2;2
-37.922;15.929; -0.4946;12.780;21.410;-37.354;-115.479;125.357;-45.872;66.538;7;7
-59.213;-69.078;-71.881;34.170;32.498;  0.4251;17.534;-47.525;116.941;37.596;8;8
-172.840;37.378;-91.072;20.942;225.503;-40.893;-63.227;22.381;-36.837;84.793;4;4
-86.616;33.800;71.329;71.096;-81.557;-78.071;-187.193;229.359; -0.7959;42.544;7;7
-65.671;-18.823; -0.2326;150.318;-65.205;33.650;-24.519;37.918;-28.000; -0.7876;3;3
25.724;-58.500;-37.246;-24.580;38.311;32.982;129.060;-79.782;14.059;-32.972;6;6
-51.086;94.355;-11.890;11.225;24.827;-34.136;-17.188;39.009;-0.3893;-54.860;1;1
-34.495;-91.015;  0.4219;148.816;-98.576;52.710;-49.189;-39.201;47.834;64.752;3;3
45.302;-83.605;-20.512;19.897; -0.4595;45.982;144.544;-108.812;  0.2710;-34.388;6;6
-31.093;-0.7715; 0.0254;19.273;43.661;-44.927;-30.464;-0.0568;18.901;40.530;4;9
-69.036;-10.294;-15.034;204.696;-60.372;20.333;-163.150; -0.5352;  0.9989;109.192;3;3
-66.156;160.599;-10.648;  0.4655;31.877;-30.251;-46.779;-24.969;23.971;-60.558;1;1
-31.084;-24.859;-21.054;-59.981;135.563;-98.881;22.540; -0.3043;44.896;37.556;4;4
-34.343;56.803;-29.098;12.821;30.928;12.636;-67.467;-41.353;41.229;12.569;1;1
-129.000;19.171;36.235;85.135;-52.351;-98.630;-102.133;173.293;80.305;-19.157;7;7
41.810;-71.535; -0.9497;-54.886; -0.2013;46.926;100.722;-61.137;22.246;-16.198;6;6
-68.577;-88.329; -0.8849;41.421;30.943;-59.476;-183.282;94.589;35.973;208.034;9;9
27.652;-20.397;-20.491;-0.5459;-0.0706;37.594;73.198;-59.301;12.114;-37.764;6;6
136.273;-165.947;  0.2343;-35.471;-100.316;53.556;71.027;-29.771;53.575;  0.4598;0;0
-80.076;-149.568;-62.138;116.831;-120.529;217.868;-13.779;-38.325;103.279;27.584;5;5
-97.355;58.412;  0.5561;-21.502;218.163;-60.614;-90.212;  0.6446;-74.392;56.297;4;4
-119.199;-125.025;-54.181;72.093;  0.1826;93.797;-58.097;  0.4149;70.912;105.728;9;9
-93.439;-49.471;-35.341;28.150;70.042; -0.4198;-83.539;33.108;21.092;116.895;9;9
48.061;-46.233;160.729;-29.451;-53.713;-93.433;-67.111;33.874;17.882;22.823;2;2
-30.853;89.526;-15.181;-17.069;30.265;-51.515;40.215;10.988; 0.9107;-63.732;1;1
-114.051;-39.620;-43.692;  0.3369;94.844;-22.820;-130.754;62.805;  0.7941;179.645;9;9
-22.034;-14.139;-32.316;-33.829;120.666;-36.713;32.425; -0.7763;-31.801;25.605;4;4
-39.557;-17.082;-16.048;51.420;-18.926; -0.6802; -0.9466;-80.479;128.191; -0.0186;8;8
-39.197;50.084;70.844;26.864;-55.233;-84.774;-125.412;133.383;14.243;  0.5646;7;7
-60.421;-17.146;-41.352;129.914;-20.100;32.817;-28.985;-15.010;  0.7690;23.972;3;3
-80.203;-49.783; -0.9163;61.275;64.821;-75.605;-134.126;63.422;18.597;150.061;9;9
-62.457;-19.357;57.318;57.341;-72.858;-38.481;-96.391;130.194;27.763;10.772;7;7
-43.091;-45.003;-50.627;11.783;87.744;-29.249;11.799;-17.861;11.960;68.308;4;4
-74.517;15.998;-41.874;19.188;120.718;-44.317;-30.185;-20.076; -0.0088;59.631;4;4
-133.375;-19.813;-27.128; -0.8091;214.718;-16.557;-110.434;-12.496; -0.2044;111.978;4;4
-39.715;-12.016;-16.060;11.416;59.945;-40.029;-37.335;18.852;-0.1087;63.866;9;9
-46.168;-26.034;93.739;-15.118;-52.621;-59.477;-59.444;99.393;43.499;12.469;7;2
-117.473;-224.943;-44.705;170.889;-196.192;286.234;-46.719;-32.084;142.739;63.037;5;5
-0.4585;-74.132;-20.952; 0.4466;71.494;-52.788;41.988;-21.629;14.761;41.114;4;4
-22.872; 0.6937; 0.6576;39.009;-43.844;-24.654;-92.281;96.015;-0.5722;40.377;7;7
16.072;-41.726;-27.512;-41.449;43.632;  0.1923;118.843;-59.495;  0.9689;-19.617;6;6
-156.704;40.083;-31.929; -0.5129;71.899;-26.933;-94.840;136.883;15.535;51.282;7;7
-36.465;-27.901;13.466;14.438;44.219;-35.332;-80.833;19.343;14.863;84.910;9;9
106.722;-115.505;28.453;  0.4450;-87.374;14.742;18.911;-60.759;36.980;59.277;0;0
-116.194;-129.232;-135.612;113.250;  0.7691;230.504;-28.250;-91.262;86.664;67.810;5;5
-80.056;-96.995;-49.241;84.944;-111.696;33.765;-94.216;-32.112;262.403;68.431;8;8
-65.789;-139.184;-66.384;84.280;-66.966;199.774;  0.8233;-75.065;92.172;38.876;5;5
  0.2220;-125.914;-71.789; -0.5861;  0.0802;62.614;174.667;-75.817;26.277;14.994;6;6
20.638;-128.317;-22.025;-33.868;-64.696;51.350;181.308;-60.854;74.102;-28.258;6;6
-69.994;-152.453;-39.050;126.837;-165.885;252.931;52.341;-154.768;161.578;  0.3934;5;5
-70.187; -0.3591;109.612;92.361;-84.055;-141.100;-171.330;229.337;-21.917;57.136;7;7
-70.940;  0.0520;13.686;50.082; -0.4184;-42.241;-86.784;-29.111;137.866;19.546;8;8
-56.013;131.368;-26.646;17.242;11.958;-43.496;-15.064;28.880;10.748;-69.827;1;1
121.632;-90.291;52.537;-29.776;-78.998;  0.8622;  0.6262; -0.4291;23.532;-22.745;0;0
-49.420;109.999;  0.9392;-13.412;22.265;-59.537;-29.434;48.424;  0.5301;-51.310;1;1
27.574;-54.114;-38.315; -0.5382;22.476;36.232;157.340;-90.835;  0.2109;-56.881;6;6
-78.379;-27.759;-15.450;39.303;120.013;-98.641;-27.612;34.891;-11.852;74.327;4;4
20.140;-0.6613;-22.261;-0.9197;11.151;16.763;80.889;-55.635; 0.9073;-43.858;6;6
-38.048;31.855;22.845;39.314;-34.663;-41.966;-102.950;128.532;-24.031;30.071;7;7
-16.897;-47.859;70.990;126.797;-121.547;  0.7586;-70.750;  0.4437;36.049;10.629;3;3
-15.126;96.691; 0.4067;-31.635;33.171;-31.504;-0.9381;12.773;-12.160;-52.975;1;1
-118.663;-34.813;42.532;74.953;-10.171;-29.045;-152.131;138.561;  0.3998;84.004;7;7
-28.187;99.728;-46.917;-0.6443;33.040;21.827;-26.658;-22.928;-0.0950;-25.016;1;1
-60.760;-140.246;-18.057;112.304;-48.317;-31.078;-39.735;-40.972;193.406;71.397;8;8
-18.530;39.775;227.653;  0.7086;-11.542;-175.077;-102.638;26.425;  0.3827; -0.5651;2;2
117.273;-86.768;38.175;-18.934;-59.425; -0.9688;47.226;-39.725;27.060;-25.787;0;0
-38.409;-26.598;18.895;25.010; 0.4366;12.118;-27.976;-11.494;33.571;16.535;8;2
-105.493;-67.418;-43.834;19.628;64.527;14.363;-107.387;48.321;33.628;147.090;9;9
-18.145;-42.374;31.980;23.930;-14.221;-10.554;-117.368;-11.620;73.307;83.976;9;9
-31.438;-61.306;-76.668; -0.3921; -0.7045;120.036;  0.4011;-14.412;35.851;24.765;5;5
-36.368;-82.987;-36.306;58.394;-86.180;139.784;18.442;-81.992;94.273;15.504;5;5
-22.414;87.588;-31.075;-13.116;26.701;-0.3770;-14.125;-0.6643;-0.5683;-14.535;1;1
-86.462;-111.301;-117.873;65.731;30.096;188.444;31.284;-113.490;58.559;65.129;5;5
43.701;-50.766;-41.677;-45.063;39.454;71.522;106.712;-65.822;-30.885;-21.212;6;6
103.827;-112.528;26.954; -0.3935;-98.281;26.071;11.024;12.937;24.845;  0.4911;0;0
61.193;-12.756;102.472;95.670;-148.002;15.550;-53.664;-13.044;-12.945;-29.596;2;3
-29.592;15.036;-21.081;-22.108;82.604;-13.017;-0.9480;-21.662;-0.9519;32.375;4;4
-51.223;  0.3788;-59.158;-13.435;121.111;-29.583; -0.4208;-37.572;40.318;21.173;4;4
39.476;-81.202;-14.062; -0.5070;  0.3799;45.339;143.686;-124.156;26.328;-37.114;6;6
-39.122;-227.439;-87.080;130.398;-194.315;350.363;10.900;-122.154;176.842;16.785;5;5
-136.675;36.816;-41.451;-13.347;246.860;-61.455;-102.441;33.397;-72.258;110.259;4;4
21.040;-72.771;-43.519;  0.8365;  0.8730;42.525;107.701;-51.962;21.207;-46.473;6;6
-97.070;-150.017;-65.174;63.574;-95.925;210.155;10.331;-37.275;83.798;64.410;5;5
-13.728;19.987;-22.568;-47.949;111.017;-39.973; -0.1045;  0.6554;-41.584;23.527;4;4
-30.449;-32.353;-41.606;55.076;11.605;65.138;15.050;-67.235; 0.7507;20.371;5;5
-42.528;132.817;-38.014;  0.4939;17.774;  0.8796;-13.500;-15.214; -0.1787;-58.632;1;1
-80.051;10.343;-31.189;-14.669;158.819; -0.7141;-78.324;36.224;-51.004;58.203;4;4
-74.983;-26.070;-56.390;17.344;144.868;16.173;-45.169;-31.366; -0.6930;63.772;4;4
-102.535; -0.5866;99.947;77.880;-129.368;-93.422;-162.218;191.460;78.250;38.471;7;7
36.670;28.649;106.401;50.051;-148.086;-75.801;-17.062;19.681;53.696;-55.423;2;2
-18.634;-47.145;19.089;119.431;-97.368;23.878;-32.956;15.423;19.010;  0.9991;3;3
-15.456;16.932;143.094;24.315;-63.283;-53.826;-73.508;29.242;27.065;-32.521;2;2
 0.1075;23.421; 0.9534;13.881;-18.274;-0.4296;-27.932; 0.9325; 0.1616;-0.2542;1;7
-0.1326;62.645;-19.182;-0.9928;18.548; 0.8583;-0.1979;-19.037;-11.762;-26.386;1;1
-15.357;-75.889;-36.988;31.972;-0.2023;-0.7770; 0.4264;-34.953;93.520;42.313;8;8
-41.840;133.813;-38.361; -0.3829;27.281;-30.564;-11.625;12.189; -0.0809;-49.263;1;1
-36.993;-23.299;42.538;14.715;-82.410;  0.0449;-65.420;-69.176;208.552;-17.748;8;8
-35.172;114.171;-27.789;-14.952;35.394;-27.309;-27.687;10.264; -0.2213;-24.998;1;1
-37.279;-40.973;18.456;15.157;-105.589;16.725;17.587; -0.4556;143.814;-33.086;8;8
-57.668;-52.439;-91.671;79.456;-31.595;138.842;23.715;-60.713;46.301;15.659;5;5
257.060;-217.369;84.579;-41.711;-127.668;-10.668;77.234;-78.216;11.828;44.803;0;0
-13.907;-25.966;23.576;66.127;-64.056;-25.095;-17.776;-12.339;85.291;-19.577;8;8
-70.478;-25.691;-16.873; -0.8139;106.033;-92.540;-27.276;30.515; -0.2841;115.417;9;9
43.726;11.184;222.886;116.136;-249.851;-119.121;-102.076;98.687;90.120;-118.412;2;2
-21.171;-215.406;  0.1074;103.879;-192.045;223.627; -0.4732;-24.597;88.869;41.853;5;5
159.941;-181.181;17.121;-43.365;-173.421;68.621;48.401;35.175;88.811;-38.859;0;0
-19.628;62.641;-34.729;24.146;16.786;23.276;-0.9087;-50.793;11.453;-20.539;1;1
-61.515;95.393;11.289;31.332; 0.2651;-66.371;-60.598;68.029;20.384;-36.071;1;1
-55.737;87.399;-39.124;11.109;49.045;17.855;-63.134;-38.530;31.910;-0.5581;1;1
127.114;-54.222;53.638;-61.756;-43.041;-51.153;39.205;-18.772;40.339;-38.370;0;0
-89.661;-30.539;-32.443;14.335;49.815;12.540;-92.141;23.288;50.329;86.379;9;9
117.690;-147.686;46.763;11.671;-131.097;39.463;-24.875;52.011;21.368;  0.8511;0;0
-28.399;-0.8504; 0.8967;50.215; 0.2604;19.366;-11.589;-32.241;12.852;-0.7963;3;3
-56.774;101.313;-32.999;16.299;13.169;-16.005;-12.786;20.050;12.189;-60.976;1;1
19.209;-56.536;-55.301;-59.444; -0.2597;35.654;176.867;-56.285;32.435;-45.387;6;6
-74.336;-10.185;-67.674;13.844;165.756;-29.467;-51.791; -0.9145;-15.365;73.396;4;4
-67.396;39.512;203.126;105.009;-197.254;-123.061;-128.953;127.865;100.185;-69.467;2;2
-20.871;-64.487;16.185;191.351;-125.477; -0.4405;-102.909;-15.103;95.951;48.515;3;3
50.278;-42.006;-42.597;-43.773;20.996;36.942;145.750;-117.978;  0.8862;-13.145;6;6
-26.455;93.925; 0.8644;-17.976;35.398;-62.402;-0.6309;28.762;-0.1983;-51.287;1;1
-15.157;80.439;-39.243;-12.156;25.164; 0.6560; 0.0221;-22.007;-0.2874;-19.092;1;1
-19.245;80.463;-0.4378;-0.7970;31.510;-24.882;-0.8455;10.958;-12.806;-42.646;1;1
-50.484;-48.581;-0.6468;94.929;-15.050;33.207;-20.807; 0.7350;-0.2857;17.538;3;3
-120.653;-49.862;-42.259;12.519;  0.9213;  0.9595;-109.410;43.949;96.240;151.843;9;9
-40.666;-74.903;-48.850;73.166;-59.851;123.157;35.869;-44.116;37.923; -0.4097;5;5
-20.814;45.654;174.762;-23.596;-39.688;-36.002;-23.869;27.424;-39.583;-68.502;2;2
-116.037;-86.380;-36.792;98.297;63.776;19.751;-164.002;27.475;15.510;192.129;9;9
-42.901;16.928;-43.231;-36.920;140.836;-17.274;-38.750;18.375;-49.161;49.797;4;4
-0.3540;-55.428;-69.120;52.627;-18.175;86.564; 0.7528;-57.637;44.980;16.429;5;5
-147.284;-78.799;-63.331;75.940;25.077;26.915;-170.054;70.119;68.391;191.554;9;9
-39.281;-46.763;15.286;125.586;-91.881;  0.5871;-80.742;49.744;35.711;27.095;3;3
-159.316;-71.976;-61.993;91.170;89.154;-33.644;-190.480;60.496;80.268;194.148;9;9
114.132;-92.284;57.098;-63.428;-36.004;-43.210;-37.050;72.192; -0.4197;15.914;0;0
-51.660;-90.351;41.156;188.859;-137.626;44.949;-118.167;51.536;13.526;73.705;3;3
  0.9187;-52.534;-75.621;-15.573; -0.8605;79.538;116.032;-72.766;58.968;-44.589;6;6
-62.507;-54.069;-116.999;41.262;-28.558;135.116;-15.260;10.757;55.912;26.544;5;5
  0.5326;-68.368;-50.767;36.553;-54.322;111.045;  0.9247;-36.684;20.293;36.418;5;5
-42.477;-19.852; -0.9161;  0.0730;15.331;-23.206;-155.544;170.470;-52.322;106.223;7;7
63.627;-102.515;154.469;54.315;-104.776;-14.296;-84.047;  0.5325;32.282;-12.171;2;2
-11.216;-76.238;166.260;56.366;-139.997;-74.223;-99.221;57.485;128.290;-22.489;2;2
-34.934; -0.3730;82.734;53.917;-85.343;-67.000;-169.917;203.485;-34.076;61.250;7;7
 0.0068;48.610; 0.1417;-12.864;16.809;-10.287; 0.6128;-12.792;-0.1970;-31.657;1;1
40.392;-38.005;134.212;75.215;-158.615;-70.560;-90.609;47.212;37.076;18.377;2;2
-86.795;-11.305;-38.422;81.325;-41.113;  0.1697;-36.778;-53.809;186.375;-13.782;8;8
-17.706;10.976;-15.786;-0.8575;77.156;-12.020; 0.0887;-23.969;-22.698;16.464;4;4
-21.096;92.229; 0.7649;-25.079;38.446;-45.226;-20.591;27.130;-13.194;-44.035;1;1
-14.136;15.425;30.459;32.997;-34.798;-20.594;-81.958;65.789;-0.9395;24.840;7;7
 -0.9089;-46.061; -0.3593;137.991;-113.219;91.354; -0.6464;-87.828;48.300; -0.2888;3;3
-30.761; 0.2337;-15.059;98.187;-43.409;20.679;-36.864;-38.632;34.443;20.523;3;3
-17.533;-129.003;  0.2196;  0.9731;-141.212;90.376;32.729;-60.314;213.839;-14.077;8;8
-86.516;-48.106;-13.896;101.287;-117.596; -0.2910;-140.758;54.070;175.544;67.892;8;8
-39.279;21.727;31.538;57.872;-73.819;-22.327;-103.373;106.829;  0.2727;26.416;7;7
-0.3538;-53.114;-0.1090;-12.742;15.275;-26.592;-60.920;43.420;21.948;77.801;9;9
11.657;77.722;235.392;59.121;-128.203;-129.451;-140.460;120.401;-39.826;-63.237;2;2
-12.660;55.062;145.898;31.053;  0.2389;-66.918;-58.203;13.020;-34.808;-68.599;2;2
-106.293;  0.7051;-52.620;-17.621;193.786;-54.338;-58.662;46.129;-52.409;91.286;4;4
-35.592;113.876;-48.501; -0.4900;30.736; -0.3188;-12.370;-12.646;  0.1634;-31.019;1;1
-33.876;-128.629;-10.068;62.687;-120.545;174.060;36.405;-98.521;102.257;17.890;5;5
-48.129;-116.010;-28.979;66.242;  0.6729;98.717;-93.491;-54.511;71.300;100.980;9;9
-31.795;-100.978;17.593;-31.049;-58.980;-67.508;27.524; -0.6172;187.068;41.758;8;8
-78.709; 0.8159;47.728;35.223; 0.4651;-44.738;-92.233;92.879;10.992;21.873;7;7
-25.847;35.775;88.479;29.949;-29.554;-33.879;-76.515;53.820;-0.3884;-39.847;2;2
-15.728;-0.4943; 0.7475;62.208;12.644;-0.1451;-32.181;-13.509;-25.714;11.681;3;3
213.924;-194.708;47.390;-24.379;-172.255;34.983;53.923;-62.381;40.969;55.435;0;0
 0.5666; 0.5810;74.681;-98.478;45.737;-58.276;44.522;25.154; 0.0101;-54.784;2;4
-68.321;23.570;-65.856;-20.078;228.103;-108.813;-76.982;65.163;-91.915;104.049;4;4
19.273;46.884;110.201;37.977;-66.779;-61.386;-37.279;20.463;18.819;-87.463;2;2
-128.076; -0.9045;-53.970;42.262;198.829;-52.287;-155.128;22.892;  0.2699;135.960;4;4
-18.498;70.801;-26.402;-0.3577;22.460;16.638;-0.8843;-17.775;-0.8098;-23.776;1;1
-119.926;-44.474;-53.415;22.204;135.101;-63.707;-148.175;78.291; -0.8506;209.309;9;9
-13.695;-53.821;-41.606;34.582;-37.366;99.785;20.927;-36.545;18.831;14.075;5;5
-17.990;  0.8523;44.636;58.734;-54.182;-49.287;-126.761;122.111;-29.523;52.701;7;7
-66.873;35.194;32.611;58.574;-51.261;-57.365;-138.180;140.449; -0.6803;63.389;7;7
 -0.1790;66.934;138.754;36.223;-110.280;-96.550;-45.147;50.673;59.495;-104.340;2;2
-32.176; -0.2604;-14.198;44.145;-31.339; -0.9260;27.373;-30.582;100.589;-64.189;8;8
38.215;-41.484;242.482;15.346;-55.566;-131.772;-114.451;84.883;-78.453;44.537;2;2
89.432;-133.202;-18.950;-13.060;-125.184;113.581;116.410;-15.087;30.325;-40.254;6;6
-34.931;-73.484;  0.0516;54.485;-55.539;-10.686;-31.564;-12.676;123.682;40.056;8;8
-12.092;11.980;-63.880;21.400;-82.599;119.062; -0.0591;-24.662;50.210;-23.050;5;5
-64.188;51.980;24.974;47.352;-27.506;-51.781;-138.821;166.192;-55.211;59.952;7;7
-64.407;47.516;25.202;53.631;-25.362;-44.037;-148.292;148.142;-39.343;62.711;7;7
-56.675;25.989;-14.392;17.648;59.215;-36.782;-83.574;-27.671;44.037;76.380;9;9
-60.994;143.920;-39.712;23.995;  0.2510;-18.352;-17.947;13.131;12.769;-65.437;1;1
38.547;-106.286;  0.5144;36.897;-77.041;17.872;30.420;-82.880;103.078;16.831;8;8
-63.244;139.516;-47.557;  0.6735;35.302;-34.953;-28.891;10.743;  0.9105;-29.781;1;1
-33.559;-145.448;27.965;65.393;-78.703;64.014;-22.215;-28.946;125.030;20.403;8;8
94.640;-82.816;36.511;-32.119;-77.521;-21.971;19.731;19.615;23.224; 0.8981;0;0
-82.238;-65.089;-37.147;171.113;-75.756;63.627;-35.260;-13.890;47.728;33.191;3;3
131.882;-148.708;23.295;-49.354;-57.003;16.937;21.755;  0.4479; -0.7240;46.902;0;0
-35.972;115.725;-44.348;-10.109;32.543; -0.7140;-18.905; -0.8408;  0.1413;-26.932;1;1
